product,n_shops,n_rows,udvabony_price,udvabony_url,udvabony_name,techshopbd_price,techshopbd_url,techshopbd_name,makersbd_price,makersbd_url,makersbd_name,electronics.com.bd_price,electronics.com.bd_url,electronics.com.bd_name
S500 Quadcopter Multi-Rotor PCB Frame Kit,1,1,,,,,,,,,,3130.0,https://electronics.com.bd/s500-quadcopter-multi-rotor-pcb-frame-kit,S500 Quadcopter Multi-Rotor PCB Frame Kit
F450 QUADCOPTER FRAME WITH INTEGRATED PDB,1,1,,,,,,,,,,1500.0,https://electronics.com.bd/f450-quadcopter-frame-with-integrated-pdb,F450 QUADCOPTER FRAME WITH INTEGRATED PDB
Mini Electric Polisher Sander Polisher 3D model Edge Trimming Files Tool kit,1,1,,,,,,,,,,675.0,https://electronics.com.bd/mini-electric-polisher-sander-polisher-3d-model-edge-trimming-files-tool-kit,Mini Electric Polisher Sander Polisher 3D model Edge Trimming Files Tool kit
MINIQ BG-6117 Aluminum Drill Stand 90° Rotatable Holder main image,1,1,,,,,,,,,,2473.0,https://electronics.com.bd/miniq-bg-6117-drill-stand,MINIQ BG-6117 Aluminum Drill Stand 90° Rotatable Holder main image
12V Super Mini Electric Drill Kit with Box main image,1,1,,,,,,,,,,1140.0,https://electronics.com.bd/super-mini-electric-drill-kit,12V Super Mini Electric Drill Kit with Box main image
WLXY WL-800 18V Variable Speed Rotary Tool Mini Drill main image,1,1,,,,,,,,,,1973.0,https://electronics.com.bd/wlxy-wl-800-variable-speed-dremel-tool,WLXY WL-800 18V Variable Speed Rotary Tool Mini Drill main image
BST-9911A professional magnetic electric screwdriver mobile phone laptop computer household appliance repair,1,1,,,,,,,,,,2300.0,https://electronics.com.bd/bst-9911a-magnetic-electric-screwdriver-repair,BST-9911A professional magnetic electric screwdriver mobile phone laptop computer household appliance repair
Mini PCB Drill Set High-precision Micro Electric Grinding Drill Box ( A Grade ),1,1,,,,,,,,,,1200.0,https://electronics.com.bd/mini-pcb-drill-set-high-precision-micro-electric-grinding-drill-box-a-grade,Mini PCB Drill Set High-precision Micro Electric Grinding Drill Box ( A Grade )
Xcort Cordless Screw Driver Drill,1,1,,,,,,,,,,2550.0,https://electronics.com.bd/xcort-cordless-screw-driver-drill,Xcort Cordless Screw Driver Drill
DC Tools Micro Electric Hand Drill Adjustable Variable Speed Electric Drill,1,1,,,,,,,,,,3500.0,https://electronics.com.bd/dc-tools-micro-electric-hand-drill-adjustable-variable-speed-electric-drill,DC Tools Micro Electric Hand Drill Adjustable Variable Speed Electric Drill
6 in 1 Screw Remover Damaged Screwdriver Set Broken Bolt Screw Remover Screw Deburrer,1,1,,,,,,,,,,648.0,https://electronics.com.bd/6-in-1-screw-remover-set,6 in 1 Screw Remover Damaged Screwdriver Set Broken Bolt Screw Remover Screw Deburrer
"5pcs Steel Rotary Rasp File 1/4"" Shank Rotary Craft Files Rasp Burrs Wood Bits Grinding Power Woodworking Hand Tool",1,1,,,,,,,,,,525.0,https://electronics.com.bd/steel-rotary-rasp-file-set,"5pcs Steel Rotary Rasp File 1/4"" Shank Rotary Craft Files Rasp Burrs Wood Bits Grinding Power Woodworking Hand Tool"
"Bullet MS Cut Off Wheel 4""",1,1,,,,,,,,,,18.0,https://electronics.com.bd/bullet-ms-cut-off-wheel-4,"Bullet MS Cut Off Wheel 4"""
Drill Chuck Work For 0.3mm ~ 4mm Mount Inner Hole Diameter 6mm,1,3,,,,,,,,,,266.0,https://electronics.com.bd/0-5-3mm-micro-twist-drill-chuck-set-with-6v-motor,0.5-3mm Micro Twist Drill Chuck Set with 6V Motor
Drill Tools Dremel DIY & Polishing Tool 105 Piece,1,1,,,,,,,,,,415.0,https://electronics.com.bd/drill-tools-dremel-diy-amp-polishing-tool-105-piece,Drill Tools Dremel DIY & Polishing Tool 105 Piece
0.3-3.2mm Copper Micro Drilling Tool with 3pcs Collect for Jewelry PCB Mobile Phone Precise Repair,1,1,,,,,,,,,,459.0,https://electronics.com.bd/copper-micro-drilling-tool-0-3-3-2mm,0.3-3.2mm Copper Micro Drilling Tool with 3pcs Collect for Jewelry PCB Mobile Phone Precise Repair
Hand-Held PCB Drill Machine,1,1,,,,,,,,,,299.0,https://electronics.com.bd/hand-held-pcb-drill-machine,Hand-Held PCB Drill Machine
SN74175 Quad D-Type Flip-Flop IC High Speed TTL Logic main image,1,1,,,,,,,,,,50.0,https://electronics.com.bd/sn74175-hexquadruple,SN74175 Quad D-Type Flip-Flop IC High Speed TTL Logic main image
NE555 SMD Precision Timer IC | Astable & Monostable Mode Timer,1,1,,,,,,,,,,19.0,https://electronics.com.bd/ne555-smd-precision-timer-ic,NE555 SMD Precision Timer IC | Astable & Monostable Mode Timer
KA1458 Dual Operational Amplifier IC,1,1,,,,,,,,,,255.0,https://electronics.com.bd/ka1458-dual-operational-amplifier-ic,KA1458 Dual Operational Amplifier IC
XL4016 8-Ampere Buck IC,1,1,,,,,,,,,,340.0,https://electronics.com.bd/xl4016-8-ampere-buck-ic,XL4016 8-Ampere Buck IC
LM7915 -15V Voltage Regulator IC TO-220 Negative Power Supply Stabilizer,1,1,,,,,,,,,,20.0,https://electronics.com.bd/lm7915-15v-voltage-regulator,LM7915 -15V Voltage Regulator IC TO-220 Negative Power Supply Stabilizer
7810 IC Positive 10V Voltage Regulator KA7810,1,2,,,,,,,,,,26.0,https://electronics.com.bd/7810-ic-positive-10v-voltage-regulator-ka7810,7810 IC Positive 10V Voltage Regulator KA7810
CD4077 Quad EXCLUSIVE-NOR Gate,1,1,,,,,,,,,,30.0,https://electronics.com.bd/cd4077-quad-exclusive-nor-gate,CD4077 Quad EXCLUSIVE-NOR Gate
IC 7912T -12V 1A Negative Voltage Regulator,1,1,,,,,,,,,,26.0,https://electronics.com.bd/ic-7912t-12v-1a-negative-voltage-regulator,IC 7912T -12V 1A Negative Voltage Regulator
AD620 Instrumentation Amplifier Precision Module main image,1,2,,,,,,,,,,420.0,https://electronics.com.bd/ad620-instrumentation-amplifier-module,AD620 Instrumentation Amplifier Precision Module main image
CA3140 General Purpose Op-Amp IC,1,1,,,,,,,,,,90.0,https://electronics.com.bd/ca3140-general-purpose-op-amp-ic,CA3140 General Purpose Op-Amp IC
CD4060 14-Stage Binary Counter IC,1,1,,,,,,,,,,32.0,https://electronics.com.bd/cd4060-14-stage-binary-counter-ic,CD4060 14-Stage Binary Counter IC
KA7910 7910 L7910 LM7910 Linear Negative Voltage Regulator,1,1,,,,,,,,,,79.0,https://electronics.com.bd/ka7910-7910-l7910-lm7910-linear-negative-voltage-regulator,KA7910 7910 L7910 LM7910 Linear Negative Voltage Regulator
L7909CV TO220 L7909 TO-220 7909 LM7909 MC7909 voltage regulator,1,1,,,,,,,,,,20.0,https://electronics.com.bd/l7909cv-to220-l7909-to-220-7909-lm7909-mc7909-voltage-regulator,L7909CV TO220 L7909 TO-220 7909 LM7909 MC7909 voltage regulator
SN74HC14N,1,1,,,,,,,,,,40.0,https://electronics.com.bd/sn74hc14n-7414-hex-inverter-ic,SN74HC14N
TQFP-32 ATMEGA328P-AU ATMEGA328P SOP32 Microcontroller Original Integrated Circuit,1,1,,,,,,,,,,438.0,https://electronics.com.bd/atmega328p-tqfp-32-microcontroller,TQFP-32 ATMEGA328P-AU ATMEGA328P SOP32 Microcontroller Original Integrated Circuit
PIC18F2550 28 Pin 32kbyte 48MHz Microcontroller 18F2550,1,1,,,,,,,,,,610.0,https://electronics.com.bd/pic18f2550-28-pin-32kbyte-48mhz-microcontroller-18f2550,PIC18F2550 28 Pin 32kbyte 48MHz Microcontroller 18F2550
IC 7406,1,1,,,,,,,,,,50.0,https://electronics.com.bd/ic-7406-74ls06-hex-inverter-buffer-driver,IC 7406
ATtiny45,1,1,,,,,,,,,,156.0,https://electronics.com.bd/attiny45,ATtiny45
74266,1,1,,,,,,,,,,62.0,https://electronics.com.bd/74266-sn74hc266n-74hc266-74ls266-dip-14-pinxnor-gate-ic,74266
74147,1,1,,,,,,,,,,75.0,https://electronics.com.bd/74147-sn74hc147n-74hc147-74ls147-dip-16-pin-encoder-ic,74147
74HC10 7410 IC Triple 3 Input NAND Gate IC,1,1,,,,,,,,,,31.0,https://electronics.com.bd/74hc10-7410-ic-triple-3-input-nand-gate-ic,74HC10 7410 IC Triple 3 Input NAND Gate IC
IC 74136 Quad 2-Input Exclusive-OR Gate with Open-Collector Outputs,1,1,,,,,,,,,,73.0,https://electronics.com.bd/ic-74136-quad-2-input-exclusive-or-gate-with-open-collector-outputs,IC 74136 Quad 2-Input Exclusive-OR Gate with Open-Collector Outputs
7485 IC SN74LS85N 4B MAGNITUDE COMPARATOR,1,1,,,,,,,,,,36.0,https://electronics.com.bd/7485-ic-sn74ls85n-4b-magnitude-comparator,7485 IC SN74LS85N 4B MAGNITUDE COMPARATOR
TTL-LOGIC IC NAND 74133 LS-FAMILY DIP16,1,1,,,,,,,,,,52.0,https://electronics.com.bd/ttl-logic-ic-nand-74133-ls-family-dip16,TTL-LOGIC IC NAND 74133 LS-FAMILY DIP16
74107,1,1,,,,,,,,,,50.0,https://electronics.com.bd/74107-sn74hc107n-74hc107-74ls107-dip-14-pin-ic,74107
SN74185,1,1,,,,,,,,,,52.0,https://electronics.com.bd/sn74185-sn74185a-bcd-to-binary-and-binary-to-bcd-converter-ic,SN74185
74164,1,1,,,,,,,,,,31.0,https://electronics.com.bd/74164-shift-register-ic-dip-14-pin,74164
LM380 2.5W Audio Power Amplifier IC,1,1,,,,,,,,,,88.0,https://electronics.com.bd/lm380-2-5w-audio-power-amplifier-ic,LM380 2.5W Audio Power Amplifier IC
LF398 Sample and Hold Amplifier IC DIP-8 Package,1,1,,,,,,,,,,99.0,https://electronics.com.bd/lf398-sample-and-hold-amplifier-ic-dip-8-package,LF398 Sample and Hold Amplifier IC DIP-8 Package
7407 / SN74HC07N Hex Buffer IC,1,1,,,,,,,,,,31.0,https://electronics.com.bd/7407-sn74hc07n-hex-buffer-ic,7407 / SN74HC07N Hex Buffer IC
LM350 Adjustable Voltage Regulator,1,1,,,,,,,,,,110.0,https://electronics.com.bd/lm350-adjustable-voltage-regulator,LM350 Adjustable Voltage Regulator
LM2576 Step-Down Voltage Regulator,1,1,,,,,,,,,,67.0,https://electronics.com.bd/lm2576-step-down-voltage-regulator,LM2576 Step-Down Voltage Regulator
LM338 Linear Regulator,1,1,,,,,,,,,,50.0,https://electronics.com.bd/lm338-linear-regulator,LM338 Linear Regulator
LM337 Variable Negative Voltage Regulator,1,1,,,,,,,,,,57.0,https://electronics.com.bd/lm337-variable-negative-voltage-regulator,LM337 Variable Negative Voltage Regulator
PIC 18F4520 8-bit PIC microcontroller,1,1,,,,,,,,,,1449.0,https://electronics.com.bd/pic-18f4520-8-bit-pic-microcontroller,PIC 18F4520 8-bit PIC microcontroller
AT8951 8-bit Microcontroller,1,1,,,,,,,,,,345.0,https://electronics.com.bd/at8951-8-bit-microcontroller,AT8951 8-bit Microcontroller
NXP Semiconductors TDA8375A,1,1,,,,,,,,,,415.0,https://electronics.com.bd/nxp-semiconductors-tda8375a,NXP Semiconductors TDA8375A
PIC16F876A-I/SP PIC16F876A 16F876A DIP28 16F876 Nhanced Flash Microcontroller New,1,1,,,,,,,,,,520.0,https://electronics.com.bd/pic16f876a-isp-dip28-flash-microcontroller,PIC16F876A-I/SP PIC16F876A 16F876A DIP28 16F876 Nhanced Flash Microcontroller New
IC TDA 7297 Audio -for Replacement and DIY Projects -25+25 watts Sound Output PMPO,1,1,,,,,,,,,,259.0,https://electronics.com.bd/tda-7297-audio-ic-25w-sound-output,IC TDA 7297 Audio -for Replacement and DIY Projects -25+25 watts Sound Output PMPO
TDA8842 DIP 56 TV Processor,1,1,,,,,,,,,,334.0,https://electronics.com.bd/tda8842-dip-56-tv-processor,TDA8842 DIP 56 TV Processor
original IC LM3886TF ZIP-11 LM3886 Audio Power Amplifier,1,1,,,,,,,,,,820.0,https://electronics.com.bd/original-ic-lm3886tf-zip-11-lm3886-audio-power-amplifier,original IC LM3886TF ZIP-11 LM3886 Audio Power Amplifier
AMS1117 3.3V Voltage Regulator,1,2,,,,,,,,,,15.0,https://electronics.com.bd/ams1117-3-3v-voltage-regulator,AMS1117 3.3V Voltage Regulator
ATmega168PA AU Atmel Arduino IC Original,1,1,,,,,,,,,,592.0,https://electronics.com.bd/atmega168pa-au-atmel-arduino-ic-original,ATmega168PA AU Atmel Arduino IC Original
ATmega 48 - 20PU,1,1,,,,,,,,,,261.0,https://electronics.com.bd/atmega-48-20pu,ATmega 48 - 20PU
Microchip ATMEGA88V-10AU Original,1,1,,,,,,,,,,292.0,https://electronics.com.bd/microchip-atmega88v-10au-original,Microchip ATMEGA88V-10AU Original
ATmega168PA AVR - 28 Pin,1,1,,,,,,,,,,511.0,https://electronics.com.bd/atmega168pa-avr-28-pin,ATmega168PA AVR - 28 Pin
Ci 24wc32p Dip-8 - 20,1,1,,,,,,,,,,46.0,https://electronics.com.bd/ci-24wc32p-dip-8-20,Ci 24wc32p Dip-8 - 20
TOP262EN TOP262 ESIP-7 Integrated Off-line Switcher Best Quality,1,1,,,,,,,,,,230.0,https://electronics.com.bd/top262en-top262-esip-7-integrated-off-line-switcher-best-quality,TOP262EN TOP262 ESIP-7 Integrated Off-line Switcher Best Quality
93LC56 256 x 8 Serial CMOS EEPROM,1,1,,,,,,,,,,39.0,https://electronics.com.bd/93lc56-256x8-serial-cmos-eeprom,93LC56 256 x 8 Serial CMOS EEPROM
93LC46 128 x 8 Serial CMOS EEPROM,1,1,,,,,,,,,,29.0,https://electronics.com.bd/93lc46-128x8-serial-cmos-eeprom,93LC46 128 x 8 Serial CMOS EEPROM
24C04 512x8 Serial CMOS EEPROM (SMD),1,2,,,,,,,,,,20.0,https://electronics.com.bd/24c04-512x8-serial-cmos-eeprom,24C04 512x8 Serial CMOS EEPROM
24C256 - Two Wire Serial EEPROM - 256KBits - 8PDIP Atmel Corporation,1,1,,,,,,,,,,62.0,https://electronics.com.bd/24c256-two-wire-serial-eeprom-256kbits-8pdip-atmel-corporation,24C256 - Two Wire Serial EEPROM - 256KBits - 8PDIP Atmel Corporation
KA7818 Transistor,1,1,,,,,,,,,,18.0,https://electronics.com.bd/ka7818-transistor,KA7818 Transistor
KA7808 Fairchild 3-terminal 8V 1A Positive Voltage Regulator,1,2,,,,,,,,,,19.0,https://electronics.com.bd/ka7815-3-terminal-1a-positive-voltage-regulator,KA7815 3-Terminal 1A Positive Voltage Regulator
TDA8954TH HSOP-24 TDA8954 SMD SOP-24,1,1,,,,,,,,,,1600.0,https://electronics.com.bd/tda8954th-hsop-24-tda8954-smd-sop-24,TDA8954TH HSOP-24 TDA8954 SMD SOP-24
TPA3116D2 DADR HTSSOP32 TPA3116D2 HTSSOP-32 TPA3116 TSSOP IC chip 1pcs,1,1,,,,,,,,,,370.0,https://electronics.com.bd/tpa3116d2-dadr-htssop32-tpa3116d2-htssop-32-tpa3116-tssop-ic-chip,TPA3116D2 DADR HTSSOP32 TPA3116D2 HTSSOP-32 TPA3116 TSSOP IC chip 1pcs
XLSEMI XL4005E1 Step Down IC,1,1,,,,,,,,,,240.0,https://electronics.com.bd/xlsemi-xl4005e1-step-down-ic,XLSEMI XL4005E1 Step Down IC
LM2596S-ADJ Step-Down Voltage Regulator IC,1,1,,,,,,,,,,50.0,https://electronics.com.bd/lm2596s-adj-step-down-voltage-regulator-ic,LM2596S-ADJ Step-Down Voltage Regulator IC
LC6528C IC,1,1,,,,,,,,,,206.0,https://electronics.com.bd/lc6528c-ic,LC6528C IC
74HC107N Flip Flop 2 Element JK Type 1 Bit Negative Edge 14-DIP,1,1,,,,,,,,,,46.0,https://electronics.com.bd/74hc107n-flip-flop-2-element-jk-type-1-bit-negative-edge-14-dip,74HC107N Flip Flop 2 Element JK Type 1 Bit Negative Edge 14-DIP
SN74LS90N IC DECADE COUNTER 14-DIP,1,1,,,,,,,,,,50.0,https://electronics.com.bd/sn74ls90n-ic-decade-counter-14-dip,SN74LS90N IC DECADE COUNTER 14-DIP
TA7630P Dual Volume / Balance / Tone DC control IC,1,1,,,,,,,,,,96.0,https://electronics.com.bd/ta7630p-dual-volume-balance-tone-dc-control-ic,TA7630P Dual Volume / Balance / Tone DC control IC
74HC83 SN74HC83N DIP 16 Binary Full Adder Integrated Circuits IC 4 bits,1,1,,,,,,,,,,36.0,https://electronics.com.bd/74hc83-sn74hc83n-dip-16-binary-full-adder-integrated-circuits-ic-4-bits,74HC83 SN74HC83N DIP 16 Binary Full Adder Integrated Circuits IC 4 bits
74HC86N IC GATE XOR 4CH 2-INP 14DIP,1,1,,,,,,,,,,31.0,https://electronics.com.bd/74hc86n-ic-gate-xor-4ch-2-inp-14dip,74HC86N IC GATE XOR 4CH 2-INP 14DIP
SN74HC76N Flip Flops Dual J-K Flip-Flops with Preset and Clear 16-PDIP,1,1,,,,,,,,,,41.0,https://electronics.com.bd/sn74hc76n-flip-flops-dual-j-k-flip-flops-with-preset-and-clear-16-pdip,SN74HC76N Flip Flops Dual J-K Flip-Flops with Preset and Clear 16-PDIP
XL6009 XL6009E1 Boost DC converter chip SMD TO263,1,1,,,,,,,,,,75.0,https://electronics.com.bd/xl6009e1-boost-dc-converter-chip-smd,XL6009 XL6009E1 Boost DC converter chip SMD TO263
JRC4558 Wide Bandwidth Dual Op-Amp,1,1,,,,,,,,,,36.0,https://electronics.com.bd/jrc4558-wide-bandwidth-dual-op-amp,JRC4558 Wide Bandwidth Dual Op-Amp
L7824 24V 1A Positive Regulator,1,1,,,,,,,,,,15.0,https://electronics.com.bd/l7824-24v-1a-positive-regulator,L7824 24V 1A Positive Regulator
L7808 - VOLTAGE REGULATOR (8V 1A),1,1,,,,,,,,,,15.0,https://electronics.com.bd/l7808-voltage-regulator-8v-1a,L7808 - VOLTAGE REGULATOR (8V 1A)
LM339 Low power quad voltage comparator,1,1,,,,,,,,,,18.0,https://electronics.com.bd/lm339-low-power-quad-voltage-comparator,LM339 Low power quad voltage comparator
SG3524 Regulating Pulse Width Modulator IC,1,1,,,,,,,,,,24.0,https://electronics.com.bd/sg3524-regulating-pulse-width-modulator-ic,SG3524 Regulating Pulse Width Modulator IC
CD4040 - 12-Bit Binary Counter,1,1,,,,,,,,,,45.0,https://electronics.com.bd/cd4040-12-bit-binary-counter,CD4040 - 12-Bit Binary Counter
TDA7388 IC Power Amplifier Chip,1,1,,,,,,,,,,350.0,https://electronics.com.bd/tda7388-ic-power-amplifier-chip,TDA7388 IC Power Amplifier Chip
78L09 Voltage Regulator,1,1,,,,,,,,,,7.0,https://electronics.com.bd/78l09-voltage-regulator,78L09 Voltage Regulator
TLC274 IC,1,1,,,,,,,,,,113.0,https://electronics.com.bd/tlc274-ic,TLC274 IC
ICL 7660 IC,1,1,,,,,,,,,,78.0,https://electronics.com.bd/icl-7660-ic,ICL 7660 IC
CD4046 IC,1,1,,,,,,,,,,40.0,https://electronics.com.bd/cd4046-ic,CD4046 IC
TA7555P Original New Toshiba Silicon Monolithic Timer IC Replaces NTE955M,1,1,,,,,,,,,,156.0,https://electronics.com.bd/ta7555p-original-new-toshiba-silicon-monolithic-timer-ic-replaces-nte955m,TA7555P Original New Toshiba Silicon Monolithic Timer IC Replaces NTE955M
LA4597 LA 4597 ZIP-13 LCD audio power amplifier IC integrated block circuit chip,1,1,,,,,,,,,,73.0,https://electronics.com.bd/la4597-la-4597-zip-13-lcd-audio-power-amplifier-ic-integrated-block-circuit-chip,LA4597 LA 4597 ZIP-13 LCD audio power amplifier IC integrated block circuit chip
NE5532 IC,1,1,,,,,,,,,,52.0,https://electronics.com.bd/ne5532-ic,NE5532 IC
TNY267 Energy Efficient Offline Switcher Power,1,1,,,,,,,,,,99.0,https://electronics.com.bd/tny267-energy-efficient-offline-switcher-power,TNY267 Energy Efficient Offline Switcher Power
LM317T 1.5A Adjustable Positive Regulator Class A,1,1,,,,,,,,,,26.0,https://electronics.com.bd/lm317t-1-5a-adjustable-positive-regulator-class-a,LM317T 1.5A Adjustable Positive Regulator Class A
STK 4162 power amplifier new authentic audio amplifier DIP,1,1,,,,,,,,,,750.0,https://electronics.com.bd/stk-4162-power-amplifier-new-authentic-audio-amplifier-dip,STK 4162 power amplifier new authentic audio amplifier DIP
STK463 Audio power amplifier module ic,1,1,,,,,,,,,,1148.0,https://electronics.com.bd/stk463-audio-power-amplifier-module-ic,STK463 Audio power amplifier module ic
STK465 Audio power amplifier module ic,1,1,,,,,,,,,,610.0,https://electronics.com.bd/stk465-audio-power-amplifier-module-ic,STK465 Audio power amplifier module ic
LM2575 Adjustable Voltage Regulator,1,1,,,,,,,,,,62.0,https://electronics.com.bd/lm2575-adjustable-voltage-regulator,LM2575 Adjustable Voltage Regulator
7806 - Voltage Regulator – 6V,1,1,,,,,,,,,,16.0,https://electronics.com.bd/7806-voltage-regulator-6v,7806 - Voltage Regulator – 6V
2SA1216 Audio Amp Transistor,1,1,,,,,,,,,,708.0,https://electronics.com.bd/2sa1216-audio-amp-transistor,2SA1216 Audio Amp Transistor
HCF4094B SHIFT AND STORE BUS REGISTER,1,1,,,,,,,,,,36.0,https://electronics.com.bd/hcf4094b-shift-and-store-bus-register,HCF4094B SHIFT AND STORE BUS REGISTER
NE/SE 556 IC,1,1,,,,,,,,,,58.0,https://electronics.com.bd/nese-556-ic,NE/SE 556 IC
CD4049 CMOS Hex Inverting Buffer/Converter,1,1,,,,,,,,,,31.0,https://electronics.com.bd/cd4049-cmos-hex-inverting-bufferconverter,CD4049 CMOS Hex Inverting Buffer/Converter
74LS51 Dual AND-OR-INVERT Gate,1,1,,,,,,,,,,45.0,https://electronics.com.bd/74ls51-dual-and-or-invert-gate,74LS51 Dual AND-OR-INVERT Gate
LM 7812Voltage Regulators,1,1,,,,,,,,,,20.0,https://electronics.com.bd/lm-7812voltage-regulators,LM 7812Voltage Regulators
TDA2002,1,1,,,,,,,,,,18.0,https://electronics.com.bd/tda2002,TDA2002
TEA2025 DIP-16 power Stereo Audio Amplifier,1,1,,,,,,,,,,49.0,https://electronics.com.bd/tea2025-dip-16-power-stereo-audio-amplifier,TEA2025 DIP-16 power Stereo Audio Amplifier
TDA2025,1,1,,,,,,,,,,93.0,https://electronics.com.bd/tda2025,TDA2025
LA4440 Stereo Amplifier IC,1,1,,,,,,,,,,71.0,https://electronics.com.bd/la4440-stereo-amplifier-ic,LA4440 Stereo Amplifier IC
CD4027 Dual JK Master-Slave Flip-Flop,1,1,,,,,,,,,,36.0,https://electronics.com.bd/cd4027-dual-jk-master-slave-flip-flop,CD4027 Dual JK Master-Slave Flip-Flop
LM556 Dual Timer,1,1,,,,,,,,,,47.0,https://electronics.com.bd/lm556-dual-timer,LM556 Dual Timer
LM393 Differential Comparator,1,1,,,,,,,,,,20.0,https://electronics.com.bd/lm393-differential-comparator,LM393 Differential Comparator
DS1302 Trickle-Charge Timekeeping IC,1,1,,,,,,,,,,92.0,https://electronics.com.bd/ds1302-trickle-charge-timekeeping-ic,DS1302 Trickle-Charge Timekeeping IC
CD4093 Shift Register IC,1,1,,,,,,,,,,31.0,https://electronics.com.bd/cd4093-shift-register-ic,CD4093 Shift Register IC
LM336 Voltage References VLTG REF DIODE,1,1,,,,,,,,,,52.0,https://electronics.com.bd/lm336-voltage-references-vltg-ref-diode,LM336 Voltage References VLTG REF DIODE
CD4016 Quad Bilateral Switch,1,1,,,,,,,,,,45.0,https://electronics.com.bd/cd4016-quad-bilateral-switch,CD4016 Quad Bilateral Switch
LM311 Voltage Comparator,1,1,,,,,,,,,,36.0,https://electronics.com.bd/lm311-voltage-comparator,LM311 Voltage Comparator
CD4075 Triple 3 Input OR Gate DIP 14,1,1,,,,,,,,,,41.0,https://electronics.com.bd/cd4075-triple-3-input-or-gate-dip-14,CD4075 Triple 3 Input OR Gate DIP 14
CD4071 Quad 2-input OR Gate,1,1,,,,,,,,,,31.0,https://electronics.com.bd/cd4071-quad-2-input-or-gate,CD4071 Quad 2-input OR Gate
KA3525 SMPS Controller IC,1,1,,,,,,,,,,60.0,https://electronics.com.bd/ka3525-smps-controller-ic,KA3525 SMPS Controller IC
MCP23S17 16-Bit I/O Expander with SPI Interface,1,1,,,,,,,,,,542.0,https://electronics.com.bd/mcp23s17-16-bit-io-expander-with-spi-interface,MCP23S17 16-Bit I/O Expander with SPI Interface
ULN2003 Hi-Voltage/Current Darlington Transistor Array,1,1,,,,,,,,,,20.0,https://electronics.com.bd/uln2003-hi-voltagecurrent-darlington-transistor-array,ULN2003 Hi-Voltage/Current Darlington Transistor Array
LM358 - Op-Amp (Through-Hole),1,1,,,,,,,,,,18.0,https://electronics.com.bd/lm358-op-amp-through-hole,LM358 - Op-Amp (Through-Hole)
CD4011 Quad 2-Input NAND Gate,1,1,,,,,,,,,,36.0,https://electronics.com.bd/cd4011-quad-2-input-nand-gate,CD4011 Quad 2-Input NAND Gate
74LS14 Hex Inverter Schmitt Trigger,1,1,,,,,,,,,,41.0,https://electronics.com.bd/74ls14-hex-inverter-schmitt-trigger,74LS14 Hex Inverter Schmitt Trigger
74HC595 8-bit Serial-to-Parallel Shift Register,1,1,,,,,,,,,,29.0,https://electronics.com.bd/74hc595-8-bit-serial-to-parallel-shift-register,74HC595 8-bit Serial-to-Parallel Shift Register
LM 7805 Voltage Regulators,1,1,,,,,,,,,,14.0,https://electronics.com.bd/lm-7805-voltage-regulators,LM 7805 Voltage Regulators
7473 SN74LS73/DM74LS73/M74LS73/MC74LS73,1,1,,,,,,,,,,41.0,https://electronics.com.bd/7473-sn74ls73dm74ls73m74ls73mc74ls73,7473 SN74LS73/DM74LS73/M74LS73/MC74LS73
STK4152 II 2-Channel 30W min AF Power (Made in Korea),1,1,,,,,,,,,,413.0,https://electronics.com.bd/stk4152-ii-2-channel-30w-min-af-power-made-in-korea,STK4152 II 2-Channel 30W min AF Power (Made in Korea)
STK4141 II 2-Channel 25W min AF Power (Made in Korea),1,2,,,,,,,,,,459.0,https://electronics.com.bd/stk4141-ii-2-channel-25w-min-af-power-made-in-korea,STK4141 II 2-Channel 25W min AF Power (Made in Korea)
STK4191 II 2-Channel 50W min AF Power (Made In Korea),1,2,,,,,,,,,,683.0,https://electronics.com.bd/stk4191-ii-2-channel-50w-min-af-power-made-in-korea,STK4191 II 2-Channel 50W min AF Power (Made In Korea)
STK4231 II 2-Channel 100W min AF Power,1,1,,,,,,,,,,780.0,https://electronics.com.bd/stk4231-ii-2-channel-100w-min-af-power,STK4231 II 2-Channel 100W min AF Power
LTC1050-CN8 DIP8 Linear Technology,1,1,,,,,,,,,,261.0,https://electronics.com.bd/ltc1050-cn8-dip8-linear-technology,LTC1050-CN8 DIP8 Linear Technology
TDA7294,1,1,,,,,,,,,,240.0,https://electronics.com.bd/tda7294,TDA7294
PIC16F690,1,1,,,,,,,,,,415.0,https://electronics.com.bd/pic16f690,PIC16F690
74125 / 74HC125 / 74LS125 GATE EXCL OR QUAD DIP14,1,1,,,,,,,,,,24.0,https://electronics.com.bd/74125-74hc125-74ls125-gate-excl-or-quad-dip14,74125 / 74HC125 / 74LS125 GATE EXCL OR QUAD DIP14
IC 74150 16-Line To 1-Line Data Selector Multiplexer,1,1,,,,,,,,,,198.0,https://electronics.com.bd/ic-74150-16-line-to-1-line-data-selector-multiplexer,IC 74150 16-Line To 1-Line Data Selector Multiplexer
74139 / 74HC139 / 74LS139 IC 2-4LN DUAL DECOD/DEMUX DIP 16,1,1,,,,,,,,,,35.0,https://electronics.com.bd/74139-74hc139-74ls139-ic-2-4ln-dual-decoddemux-dip-16,74139 / 74HC139 / 74LS139 IC 2-4LN DUAL DECOD/DEMUX DIP 16
